Time,Avg_Intelligence,Avg_Knowledge,Truth_Adoption,Apparent_Truth,Truth_Distortion,Avg_Suppression,Event_Horizon,Beyond_Horizon,Lifecycle_Intensity,Lifecycle_Phase,Inflation_Multiplier,Is_Inflating,Dark_Energy_Effect,Background_Knowledge
279,-302.9537716569854,1.41033469132381e-07,364.79159930702946,363.46636475942665,0.07523454760282904,0.009837706176323258,206.8419229049076,True,0.30071999999999993,3,1.2,True,0.008310164628395603,0.13193366263928774
280,-303.1003896004976,1.3398179567576194e-07,366.04159930702946,364.71978973356374,0.0718095734656922,0.009357915595864009,196.75412352646515,True,0.2879999999999999,3,1.2,True,0.008325044075634447,0.14784489979130883
281,-303.240328582454,1.2728270589197385e-07,367.29159930702946,365.97305950972975,0.06853979729970953,0.008901524677565243,187.15831191728017,True,0.2751199999999999,3,1.2,True,0.008339896976070807,0.16583539620371485
282,-303.3735243606567,1.2091857059737515e-07,368.54159930702946,367.22618108623226,0.065418220797218,0.008467392206465299,178.03049355130486,True,0.2620800000000001,3,1.2,True,0.008354723471288187,0.18518792755683708
283,-303.499911788672,1.1487264206750639e-07,369.79159930702946,368.4791611472955,0.06243815973396784,0.008054432625311527,169.34784412930597,True,0.24888000000000005,3,1.2,True,0.008369523701616031,0.20513096949606996
284,-303.6194248634175,1.0912900996413107e-07,371.04159930702946,369.7320060771062,0.059593229923260396,0.00766161332010188,161.08865250623052,True,0.2355200000000001,3,1.2,True,0.008384297806145205,0.22486945587320578
285,-303.7319967704092,1.0367255946592452e-07,372.29159930702946,370.9847219732313,0.056877333798164835,0.007287952038012188,153.2322664020376,True,0.2220000000000001,3,1.2,True,0.008399045922743254,0.2436164755247825
286,-303.83755992677965,9.848893149262826e-08,373.54159930702946,372.237314659436,0.054284647593492746,0.0069325144312525734,145.75904076024375,True,0.20832000000000006,3,1.2,True,0.008413768188069411,0.2606246439369346
287,-303.9360460221659,9.356448491799686e-08,374.79159930702946,373.4897896979289,0.051809609100521306,0.006594411720711445,138.65028862505147,True,0.19448,3,1.2,True,0.00842846473758938,0.2752158991074479
288,-304.02738605756883,8.888626067209702e-08,376.04159930702946,374.74215240106076,0.04944690596870291,0.00627279847354487,131.8882344142289,True,0.18048000000000003,3,1.2,True,0.00844313570558986,0.28680853373804216
289,-304.1115103822775,8.444194763849217e-08,377.29159930702946,375.9944078424997,0.04719146452978347,0.005966870489154214,125.4559694708974,True,0.16632,3,1.2,True,0.00845778122519288,0.29494038606867035
290,-304.18834872894774,8.021985025656756e-08,378.54159930702946,377.24656086790856,0.04503843912088161,0.005675862788265868,119.33740978308427,True,0.15199999999999997,3,1.2,True,0.008472401428369877,0.29928726480845375
291,-304.2578302469225,7.620885774373917e-08,379.79159930702946,378.4986161051453,0.04298320188415308,0.0053990477000846965,113.51725576531734,True,0.13751999999999995,3,1.2,True,0.008486996445955582,0.2996758736194065
292,-304.31988353387646,7.239841485655221e-08,381.04159930702946,379.7505779740078,0.04102133302168738,0.005135733042738133,107.98095400169393,True,0.12287999999999998,3,1.2,True,0.008501566407661676,0.29609071989456187
293,-304.3744366658641,6.87784941137246e-08,382.29159930702946,381.0024506955442,0.03914861148525701,0.004885260392461026,102.71466085476266,True,0.10807999999999991,3,1.2,True,0.008516111442090236,0.28867473239932284
294,-304.4214172258446,6.533956940803838e-08,383.54159930702946,382.254238300948,0.03736100608146586,0.004647003437193368,97.70520784922051,True,0.09312000000000005,3,1.2,True,0.008530631676746982,0.2777235631526222
295,-304.4607523307599,6.207259093763646e-08,384.79159930702946,383.5059446400557,0.035654666973727094,0.004420366410473995,92.94006874386734,True,0.07800000000000003,3,1.2,True,0.008545127238054315,0.2636738007139138
296,-304.4923686572303,5.896896139075464e-08,386.04159930702946,384.75757338946613,0.03402591756334136,0.0042047826017141835,88.4073282094799,True,0.06272000000000003,3,1.2,True,0.00855959825136417,0.24708556477503868
297,-304.51619246593765,5.60205133212169e-08,387.29159930702946,386.0091280602967,0.032471246732748205,0.003999712939126085,84.09565203428366,True,0.04728000000000004,3,1.2,True,0.008574044840970645,0.2286201759556747
298,-304.5321496247563,5.321948765515606e-08,388.54159930702946,387.2606120055947,0.030987301434788086,0.003804644641762506,79.9942587825217,True,0.03168000000000006,3,1.2,True,0.008588467130122469,0.20901379103714657
299,-304.5401656306928,5.055851327239825e-08,389.79159930702946,388.5120284274169,0.029570879612539985,0.0036190899372975384,76.09289283525011,True,0.015920000000000024,3,1.2,True,0.008602865241035271,0.18904805471462918
300,-304.8425866471217,4.8030587608778334e-08,391.04159930702946,389.76338038359444,0.028218923434995942,0.004131101810810069,72.38179874595076,True,0.6,4,1.2,True,0.008617239294903656,0.16951893788977834
301,-305.50777324894796,4.562905822833941e-08,392.29159930702946,391.00928397895393,0.032315328075503184,0.004020509842528179,82.62203621620138,True,1.32,4,1.2,True,0.008631589411913105,0.1512050048227076
302,-306.2331728461741,4.334760531692244e-08,393.54159930702946,392.26004871983406,0.03155058719541849,0.003836423987875861,80.41019685056358,True,1.44,4,1.2,True,0.00864591571125171,0.13483637423184397
303,-307.0187397575445,4.1180225051076316e-08,394.79159930702946,393.5113976650781,0.030201641951353136,0.0036509029534205436,76.7284797575172,True,1.56,4,1.2,True,0.008660218311121721,0.1210656117646449
304,-307.8644430255363,3.91212137985225e-08,396.04159930702946,394.7627671275371,0.028832179492376188,0.0034730553502181232,73.01805906841086,True,1.68,4,1.2,True,0.008674497328750915,0.11044171426452269
305,-308.77025587063895,3.7165153108596375e-08,397.29159930702946,396.0140850411934,0.027514265836052876,0.003303700037999046,69.46110700436246,True,1.7999999999999998,4,1.2,True,0.00868875288040381,0.10338822299916071
306,-309.7361540234141,3.5306895453166554e-08,398.54159930702946,397.2653443246656,0.02625498236385836,0.003142580331708847,66.07400075998092,True,1.92,4,1.2,True,0.00870298508139272,0.10018633840672964
307,-310.7621153518272,3.354155068050823e-08,399.79159930702946,398.51654639066237,0.025052916367112543,0.00298931536464521,62.85160663417693,True,2.04,4,1.2,True,0.008717194046088629,0.10096370952179888
308,-311.8481196832093,3.1864473146482816e-08,401.04159930702946,399.76769367054584,0.023905636483613796,0.0028435248007506607,59.7863072929042,True,2.16,4,1.2,True,0.00873137988793191,0.10568934501114681
309,-312.9941486619529,3.027124948915867e-08,402.29159930702946,401.0187886292178,0.022810677811648916,0.002704844471309212,56.87049601501321,True,2.28,4,1.2,True,0.008745542719442894,0.1141748487004186
310,-313.5971671408548,2.875768701470074e-08,403.54159930702946,402.26983363922733,0.021765667802106134,0.002572927653915918,54.096889426184234,True,1.2,4,1.2,True,0.008759682652232292,0.1260819303350777
311,-314.18496670706537,2.73198026639657e-08,404.79159930702946,403.5208309684506,0.020768338578883033,0.0024474444945150036,51.45855307831836,True,1.17,4,1.2,True,0.008773799797011449,0.14093589214532012
312,-314.75756152986526,2.595381253076741e-08,406.04159930702946,404.77178278261425,0.01981652441517727,0.0023280812207442216,48.94888989030007,True,1.1400000000000001,4,1.2,True,0.008787894263602455,0.1581445535481581
313,-315.31496491734663,2.4656121904229037e-08,407.29159930702946,406.0226911495994,0.018908157430064493,0.0022145393623764923,46.56162441488443,True,1.11,4,1.2,True,0.008801966160948114,0.17702185951853122
314,-315.8571893667021,2.3423315809017588e-08,408.54159930702946,407.27355804380244,0.018041263226991976,0.0021065350056536825,44.29078724752984,True,1.08,4,1.2,True,0.008816015597121777,0.19681523143818572
315,-316.3842466116575,2.225215001856671e-08,409.79159930702946,408.5243853503352,0.01721395669423807,0.0020037980834420968,42.13070011307365,True,1.05,4,1.2,True,0.008830042679337017,0.2167355700302807
316,-316.8961476672071,2.1139542517638373e-08,411.04159930702946,409.77517486904054,0.016424437988910138,0.0019060716999355798,40.075961668841934,True,1.02,4,1.2,True,0.00884404751395717,0.2359887142574143
317,-317.39290287180154,2.0082565391756453e-08,412.29159930702946,411.02592831832936,0.015670988700111348,0.001813111488283772,38.121433998711595,True,0.9899999999999999,4,1.2,True,0.008858030206504762,0.2538071020160599
318,-317.8745219271308,1.9078437122168628e-08,413.54159930702946,412.2766473388457,0.014951968183793619,0.0017246849995479073,36.262229765675436,True,0.96,4,1.2,True,0.008871990861670762,0.2694803704154539
319,-318.34101393563617,1.8124515266060195e-08,414.79159930702946,413.52733349696774,0.01426581006170869,0.001640571121457466,34.49369999095814,True,0.9299999999999999,4,1.2,True,0.008885929583323756,0.2823836757043722
320,-318.7923874358783,1.7218289502757185e-08,416.04159930702946,414.7779882881523,0.013611018877150556,0.0015605595255143503,32.81142242914932,True,0.8999999999999999,4,1.2,True,0.008899846474518934,0.2920026038196791
321,-319.2286504358811,1.6357375027619325e-08,417.29159930702946,416.028613140129,0.012986166900499014,0.0014844501410621008,31.211190510287004,True,0.8700000000000001,4,1.2,True,0.008913741637506993,0.29795367845170095
322,-319.6498104445646,1.553950627623836e-08,418.54159930702946,417.2792094159516,0.012389891077884907,0.001412052655005087,29.689002821242013,True,0.84,4,1.2,True,0.008927615173742909,0.29999964903456067
323,-320.05587450137426,1.476253096242644e-08,419.79159930702946,418.52977841691285,0.011820890116595009,0.0013431860359266446,28.24105310010174,True,0.81,4,1.2,True,0.008941467183894564,0.29805894917755316
324,-320.44684920420775,1.4024404414305118e-08,421.04159930702946,419.78032138532836,0.011277921701117468,0.0012776780814162752,26.86372071853289,True,0.7800000000000001,4,1.2,True,0.008955297767851284,0.2922089484597452
325,-320.8227407357342,1.332318419358986e-08,422.29159930702946,421.0308395071955,0.010759799834001325,0.00121536498747394,25.553561628325504,True,0.75,4,1.2,True,0.008969107024732225,0.2826828679490104
326,-321.1835548881973,1.2657024983910366e-08,423.54159930702946,422.2813339147335,0.010265392295961719,0.0011560909389147548,24.3072997494788,True,0.7200000000000001,4,1.2,True,0.008982895052894681,0.2698604824140264
327,-321.52929708678664,1.2024173734714848e-08,424.79159930702946,423.5318056888095,0.009793618219910573,0.0010997077197498943,23.121818778295093,True,0.69,4,1.2,True,0.008996661949942239,0.2542529799026958
328,-321.8599724116587,1.1422965047979107e-08,426.04159930702946,424.78225586125563,0.00934344577382921,0.0010460743425694293,21.994154394997885,True,0.66,4,1.2,True,0.009010407812732855,0.23648258228782293
329,-322.17558561868236,1.0851816795580152e-08,427.29159930702946,426.03268541708184,0.008913889947624916,0.0009950566960003886,20.921486851388586,True,0.6300000000000001,4,1.2,True,0.009024132737386791,0.21725773924458183
330,-322.47614115898284,1.0309225955801143e-08,428.54159930702946,427.28309529659015,0.00850401043933002,0.000946527209358485,19.901133920007773,True,0.6,4,1.2,True,0.009037836819294471,0.19734488459760333
331,-322.76164319735005,9.793764658011086e-09,429.79159930702946,428.53348639739323,0.008112909636207982,0.0009003645336549682,18.9305441871697,True,0.5700000000000001,4,1.2,True,0.009051520153124203,0.17753788102301724
332,-323.0320956295771,9.304076425110531e-09,431.04159930702946,429.78385957634293,0.007739730686528442,0.0008564532381609685,18.007290673099362,True,0.54,4,1.2,True,0.009065182832829814,0.15862637124872805
333,-323.2875020987878,8.838872603855004e-09,432.29159930702946,431.0342156513715,0.007383655657961646,0.0008146835217705542,17.129064763219368,True,0.51,4,1.2,True,0.009078824951658179,0.14136429749071663
334,-323.527866010813,8.396928973662253e-09,433.54159930702946,432.28455540325075,0.007043903778722394,0.000774950938440796,16.293670435411084,True,0.48,4,1.2,True,0.009092446602156645,0.12643984415609205
335,-323.7531905486668,7.97708252497914e-09,434.79159930702946,433.5348795772717,0.006719729757766215,0.0007371561360222658,15.49901876881592,True,0.4500000000000001,4,1.2,True,0.00910604787618035,0.11444800210246778
336,-323.9634786861769,7.578228398730182e-09,436.04159930702946,434.78518888484894,0.0064104221805044645,0.0007012046078269214,14.743122720445315,True,0.42,4,1.2,True,0.00911962886489946,0.10586684823007703
337,-324.1587332008138,7.199316978793672e-09,437.29159930702946,436.0354840050528,0.006115301976662397,0.0006670064563121787,14.024092156538426,True,0.38999999999999996,4,1.2,True,0.009133189658806294,0.10103848606441507
338,-324.33895668576804,6.839351129853988e-09,438.54159930702946,437.2857655860724,0.005833720957054472,0.0006344761682902349,13.340129126243575,True,0.35999999999999993,4,1.2,True,0.009146730347722348,0.10015540716824894
339,-324.5041515613153,6.497383573361289e-09,439.79159930702946,438.53603424661327,0.00556506041619437,0.0006035324011005716,12.689523365804696,True,0.3299999999999999,4,1.2,True,0.009160251020805256,0.10325281711045185
340,-324.65432008551227,6.1725143946932236e-09,441.04159930702946,439.7862905772317,0.005308729797794723,0.0005740977792109434,12.070648022011433,True,0.2999999999999999,4,1.2,True,0.009173751766555629,0.11020723193107088
341,-324.7894643642602,5.8638886749585625e-09,442.29159930702946,441.03653514160914,0.005064165420342236,0.0005460987007382498,11.481955584218866,True,0.27000000000000024,4,1.2,True,0.009187232672823809,0.1207414010571329
342,-324.90958636077295,5.5706942412106344e-09,443.54159930702946,442.2867684777694,0.004830829260059348,0.0005194651534055045,10.921974014764997,True,0.2400000000000002,4,1.2,True,0.009200693826816545,0.1344353604080748
343,-325.01468790448337,5.292159529150103e-09,444.79159930702946,443.53699109924077,0.004608207788683272,0.000494130539474682,10.38930306811009,True,0.2100000000000002,4,1.2,True,0.009214135315103575,0.15074317503836213
344,-325.104770699421,5.0275515526925975e-09,446.04159930702946,444.78720349616583,0.004395810863607455,0.0004700315092176879,9.88261078949364,True,0.18000000000000016,4,1.2,True,0.009227557223624117,0.16901470384096895
345,-325.17983633209013,4.776173975057968e-09,447.29159930702946,446.0374061363614,0.0041931706680399606,0.00044710780250905495,9.400630184353759,True,0.15000000000000013,4,1.2,True,0.009240959637693284,0.1885215186216813
346,-325.23988627887843,4.537365276305069e-09,448.54159930702946,447.2875994663305,0.0039998406989377976,0.00042530209814424253,8.942156050181099,True,0.1200000000000001,4,1.2,True,0.009254342642008409,0.2084859442325046
347,-325.2849219130224,4.310497012489816e-09,449.79159930702946,448.53778391222886,0.0038153948005757716,0.00040455987050678056,8.50604196288485,True,0.09000000000000008,4,1.2,True,0.009267706320655286,0.22811206202572348
348,-325.31494451115515,4.094972161865325e-09,451.04159930702946,449.78795988078775,0.0036394262417042446,0.000384829253225831,8.09119741013561,True,0.06000000000000005,4,1.2,True,0.009281050757114342,0.2466174406187185
349,-325.3299552594613,3.890223553772058e-09,452.29159930702946,451.0381277601951,0.003471546834340962,0.0003660609094832498,7.696585064516619,True,0.030000000000000027,4,1.2,True,0.009294376034266716,0.2632643289640848
350,-325.344962001774,3.6957123760834546e-09,453.54159930702946,452.28828792093714,0.0033113860923295263,0.0002321386057639021,7.321218189664996,True,0.03,5,1.2,True,0.009307682234400263,0.2773890681557889
351,-325.3881476332719,3.5109267572792826e-09,454.79159930702946,453.5394935922982,0.002105714731265376,0.0002106029739559819,4.642772115278042,True,0.08633611076961444,5,1.2,True,0.009320969439215484,0.2884285494154485
352,-325.4438630013964,3.335380419415318e-09,456.04159930702946,454.7896836775907,0.0019156294387479935,0.00019943290525419505,4.212059479119637,True,0.11138779426058187,5,1.2,True,0.009334237729831387,0.2959426634623384
353,-325.5114966314185,3.1686113984445525e-09,457.29159930702946,456.03978029486956,0.0018190121598753947,0.00018962734992088788,3.9886581050839007,True,0.1352176927304688,5,1.2,True,0.009347487186791249,0.29963184628156725
354,-325.5904668552315,3.0101808285223244e-09,458.54159930702946,457.2898649907034,0.0017343163260439725,0.00018037215451145814,3.7925469984177576,True,0.1578853933378898,5,1.2,True,0.009360717890068333,0.29934902179602213
355,-325.6802204056474,2.859671787096208e-09,459.79159930702946,458.5399451293871,0.001654177642382038,0.00017157468838603564,3.6074430902291628,True,0.17944757714144136,5,1.2,True,0.009373929919071516,0.29510546532543747
356,-325.78023103363,2.7166881977413973e-09,461.04159930702946,459.7900215214866,0.001577785542875554,0.00016320683836873763,3.4314937677207125,True,0.19995816083187237,5,1.2,True,0.009387123352650847,0.2870703540749785
357,-325.889998187873,2.5808537878543274e-09,462.29159930702946,461.04009439191327,0.0015049151162092396,0.0001552471423630914,3.2641367673747523,True,0.21946843155189474,5,1.2,True,0.009400298269103043,0.2755640225739412
358,-326.00904575850035,2.4518110984616107e-09,463.54159930702946,462.29016390689276,0.001435400136706061,0.0001476756496299598,3.104942847261828,True,0.23802717514075478,5,1.2,True,0.009413454746176901,0.26104519194894316
359,-326.1369208822676,2.32922054353853e-09,464.79159930702946,463.5402302207843,0.0013690862451985549,0.00014047342332740528,2.9535129925991956,True,0.2556807981242424,5,1.2,True,0.00942659286107866,0.24409268216018493
360,-326.2731928062929,2.2127595163616035e-09,466.04159930702946,464.79029348051597,0.0013058265134655927,0.00013362245377231035,2.8094684665481053,True,0.27247344375517796,5,1.2,True,0.00943971269047729,0.22538233627620363
361,-326.4174518074432,2.1021215405435234e-09,467.29159930702946,466.04035382626705,0.0012454807623973226,0.00012710560994078491,2.672449075446207,True,0.28844710239453725,5,1.2,True,0.009452814310509688,0.20566007674348408
362,-326.5693081646389,1.997015463516347e-09,468.54159930702946,467.2904113918049,0.0011879152245369555,0.00012090659632667823,2.542112198815698,True,0.3036417165092257,5,1.2,True,0.009465897796785866,0.18571216781240682
363,-326.7283911814765,1.8971646903405297e-09,469.79159930702946,468.5404663047799,0.001133002249565706,0.0001150099121674866,2.4181319265335643,True,0.31809528054905134,5,1.2,True,0.00947896322439402,0.16633386966278715
364,-326.89434825669593,1.8023064558235032e-09,471.04159930702946,469.7905186870039,0.0010806200255672018,0.00010940081268201195,2.300198243349732,True,0.3318439359526389,5,1.2,True,0.009492010667905565,0.14829773389009565
365,-327.06684400014143,1.7121911330323278e-09,472.29159930702946,471.0405686547163,0.001030652313134506,0.0001040652722005242,2.1880162536402388,True,0.34492206151985205,5,1.2,True,0.0095050402013801,0.13232280431126925
366,-327.2455593919843,1.6265815763807115e-09,473.54159930702946,472.2906163188379,0.0009829881915448247,9.898994909326303e-05,2.081305444010484,True,0.35736235937670036,5,1.2,True,0.009518051898370307,0.11904595095681166
367,-327.4301909830811,1.5452524975616756e-09,474.79159930702946,473.540661785213,0.0009375218164407484,9.416215240941538e-05,1.9797989818652606,True,0.36919593674768764,5,1.2,True,0.009531045831926807,0.10899648007243157
368,-327.62045013445044,1.4679898726835917e-09,476.04159930702946,474.79070515484096,0.0008941521884979043,8.956981014312889e-05,1.8832430481883076,True,0.38045238374007645,5,1.2,True,0.009544022074602936,0.10257503234934998
369,-327.81606229394833,1.394590379049412e-09,477.29159930702946,476.04074652409685,0.0008527829325835094,8.520143904721013e-05,1.7913962028625776,True,0.3911598473345693,5,1.2,True,0.009556980698459474,0.10003761064423611
370,-328.0167663083182,1.3248608600969412e-09,478.54159930702946,477.29078598494254,0.0008133220869326772,8.104611591902774e-05,1.7040287809442025,True,0.40134510176742116,5,1.2,True,0.009569921775069308,0.10148537395317526
371,-328.2223137688804,1.258617817092094e-09,479.79159930702946,478.5408236251276,0.0007756819018905556,7.709345028681631e-05,1.6209223183805546,True,0.41103361547997613,5,1.2,True,0.009582845375522057,0.10686060452172168
372,-328.43246838921294,1.1956869262374894e-09,481.04159930702946,479.79085952838165,0.0007397786477885918,7.333355842808701e-05,1.5418690057363262,True,0.4202496148030371,5,1.2,True,0.009595751570428615,0.11594900886962833
373,-328.64700541325504,1.1359025799256148e-09,482.29159930702946,481.0408937745979,0.000705532431542639,6.97570386551739e-05,1.4666711685617402,True,0.4290161445353113,5,1.2,True,0.009608640429925663,0.12838826099566258
374,-328.8657110523436,1.0791074509293341e-09,483.54159930702946,482.29092644000787,0.0006728670215790637,6.635494780611847e-05,1.395140773103478,True,0.43735512556741096,5,1.2,True,0.009621512023680102,0.14368244717188833
375,-329.08838194976386,1.0251520783828674e-09,484.79159930702946,483.5409575973487,0.0006417096807127184,6.311877888210828e-05,1.3270989561223694,True,0.4452874096954973,5,1.2,True,0.009634366420893464,0.16122183645905697
376,-329.3148246714688,9.73894474463724e-10,486.04159930702946,484.79098731602284,0.0006119910066175318,6.0040439775548905e-05,1.2623755776421655,True,0.4528328317616332,5,1.2,True,0.00964720369030624,0.18030718875503163
377,-329.54485522168426,9.251997507405378e-10,487.29159930702946,486.0410156622499,0.0005836447795465653,5.71122330355817e-05,1.200808795510978,True,0.4600102592512186,5,1.2,True,0.009660023900202168,0.2001776312910837
378,-329.7782985821823,8.789397632035108e-10,488.54159930702946,487.2910426992125,0.0005566078169738551,5.432683662044788e-05,1.1422446607116339,True,0.4668376394715325,5,1.2,True,0.00967282711841248,0.22004099222810825
379,-330.0149882740635,8.349927750433353e-10,489.79159930702946,488.5410684871946,0.0005308198348450283,5.167728558857065e-05,1.0865367324089577,True,0.47333204442934923,5,1.2,True,0.009685613412320082,0.23910538204800488
380,-330.2547659409487,7.932431362911684e-10,491.04159930702946,489.7910930837143,0.0005062233151377839,4.915695468257499e-05,1.0335457117714129,True,0.47950971351984784,5,1.2,True,0.009698382848863691,0.25661076368981806
381,1427.1895278944307,1.8097111355314894,492.29159930702946,491.04111654365,0.0004827633794467742,4.25086743297212e-05,0.9831390936514999,False,0.4853860941335587,5,1.2,True,0.009711135494541933,0.27185925282891343
382,1429.5257485345105,2.463481159452963,493.54159930702946,492.2911807728745,0.00041853415497060685,-0.07234834995864904,2.5959064623007795e-05,False,0.4909758802828861,5,1.2,True,0.5796673541950583,0.2842429403227054
383,1431.8615057716602,2.7956560718739865,494.79159930702946,494.25316368850133,-0.7115643814718844,-0.10429220923113185,0.0,False,0.49629304934479274,5,1.2,True,0.8822089737852103,0.2932681276298021
384,1434.221941732028,2.935315223977361,496.04159930702946,495.8183036239721,-1.0267043169426469,-0.12013641681371649,0.0,False,0.5013508970115234,5,1.2,True,1.0072956420116739,0.29857500901289513
385,1436.6085821662057,2.990093238100646,497.29159930702946,497.22633601252204,-1.1847367054925584,-0.12699193882410945,0.0,False,0.5061620705367595,5,1.2,True,1.0564316524253459,0.29995201585807313
386,1439.0190382472535,3.0113622251011707,498.54159930702946,498.5466705973423,-1.2550712903128713,-0.12973304149437218,0.0,False,0.5107386003603432,5,1.2,True,1.0759660208421733,0.29734425124781555
387,1441.451329474856,3.019932470839411,499.79159930702946,499.82680895896567,-1.28520965193621,-0.13080455440902633,0.0,False,0.515091930190641,5,1.2,True,1.0843306994202313,0.29085567852785593
388,1443.904038612868,3.023765280183399,501.04159930702946,501.09060387027057,-1.2990045632411102,-0.13123447903306845,0.0,False,0.5192329456197771,5,1.2,True,1.0885297137475527,0.28074497661666387
389,1446.376053339925,3.0258439783717126,502.29159930702946,502.3481050422329,-1.3065057352034122,-0.13142351116354883,0.0,False,0.5231720013432827,5,1.2,True,1.0911823597790231,0.2674152272932736
390,1448.8664134545597,3.0272780989521415,503.54159930702946,503.60323880579176,-1.3116394987622768,-0.1315230427889322,0.0,False,0.5269189470522291,5,1.2,True,1.0932625803538825,0.25139784559875356
391,1451.374243716215,3.0284791514975966,504.79159930702946,504.85749226099824,-1.3158929539687914,-0.13158956976368272,0.0,False,0.5304831520625857,5,1.2,True,1.095131785571278,0.2333313939954911
392,1453.8987261214904,3.029599586759352,506.04159930702946,506.111421751113,-1.319822444083596,-0.1316440751387526,0.0,False,0.5338735287433898,5,1.2,True,1.0969239935979436,0.2139361248969246
393,1456.4390881071383,3.0306958336072793,507.29159930702946,507.365234437352,-1.3236351303225586,-0.13169433844165157,0.0,False,0.5370985548023116,5,1.2,True,1.0986888871730494,0.1939852664767029
394,1458.994596937334,3.031788743270782,508.54159930702946,508.6190073322979,-1.3274080252684397,-0.13174324190359665,0.0,False,0.5401662944843396,5,1.2,True,1.100444878518709,0.17427419650146583
395,1461.564556486809,3.0328859856955335,509.79159930702946,509.87276905483543,-1.3311697478059605,-0.1317918527341087,0.0,False,0.5430844187365932,5,1.2,True,1.102198785112933,0.15558873312924917
396,1464.1483049785693,3.033990347166263,511.04159930702946,511.1265302435786,-1.334930936549161,-0.13184056556370538,0.0,False,0.545860224389686,5,1.2,True,1.103953124837863,0.1386738068193111
397,1466.7452131310192,3.0351028046913773,512.2915993070294,512.380294857688,-1.3386955506585636,-0.13188952575036944,0.0,False,0.5485006524036032,5,1.2,True,1.1057088210081272,0.12420376230549357
398,1469.3546825074286,3.036223665250228,513.5415993070294,513.6340643745449,-1.3424650675154952,-0.13193878622529226,0.0,False,0.5510123052237172,5,1.2,True,1.1074662055227158,0.11275547459969651
399,1471.9761439877852,3.0373529880153027,514.7915993070294,514.8878393489498,-1.3462400419203542,-0.13198836561598107,0.0,False,0.5534014632903399,5,1.2,True,1.1092253909371477,0.1047853508055891
