Time,Civilization_Count,knowledge_count,knowledge_mean,knowledge_max,knowledge_min,knowledge_total,suppression_count,suppression_mean,suppression_max,suppression_min,suppression_total,intelligence_count,intelligence_mean,intelligence_max,intelligence_min,intelligence_total,truth_count,truth_mean,truth_max,truth_min,truth_total,influence_count,influence_mean,influence_max,influence_min,influence_total,resources_count,resources_mean,resources_max,resources_min,resources_total,size_count,size_mean,size_max,size_min,size_total
0,5,5,2.0400497386777188,2.787031571103181,1.4270306570365898,10.200248693388595,5,4.200694014179158,5.410704713154515,3.4246126974082,21.00347007089579,5,6.460883458537209,8.087650408458725,5.319658716668914,32.30441729268605,5,2.1487529833411823,2.485559127935077,1.5217735668603558,10.743764916705912,5,7.6852005207099285,9.847292995849207,5.021237703254418,38.42600260354964,5,13.005152631835426,14.294400283673163,10.441865016804021,65.02576315917713,5,1.7317744930374233,1.9766998671587777,1.4200579617944975,8.658872465187116
1,5,5,2.139155931651888,2.936427734291005,1.4997924296235554,10.695779658259442,5,4.518314892071993,5.77898438908346,3.6378489547417336,22.591574460359965,5,4.368301791816789,7.132933481704691,1.0834373726636501,21.841508959083942,5,2.647278612234969,2.9836359275916564,2.021050926917491,13.236393061174844,5,7.683651697716082,9.819030837715545,5.03952554739189,38.418258488580406,5,13.005359380677566,14.294596524695315,10.441865016804021,65.02679690338783,5,1.7751456586359151,2.026915230781726,1.4605741001814692,8.875728293179575
2,5,5,2.243211949433068,3.093742504520299,1.5764175631888777,11.216059747165339,5,4.862705871506612,6.174829747192904,3.8671292834282567,24.31352935753306,5,2.820686475737132,5.691246087281053,0.1,14.10343237868566,5,3.1450628617546057,3.48086941885239,2.5197777251393876,15.725314308773028,5,7.681960942305548,9.789576485170146,5.058622416152919,38.40980471152774,5,13.005575364533271,14.294803083416024,10.441865016804021,65.02787682266636,5,1.8201818602250852,2.0789988675673103,1.5028138965543478,9.100909301125427
3,5,5,2.3524996998841505,3.2593425783834413,1.657214904245557,11.762498499420753,5,5.236294736268612,6.600506416730833,4.113841516129347,26.18147368134306,5,1.4679816385374664,3.5044302921838386,0.1,7.339908192687332,5,3.641955984239136,3.9771114856408225,3.0178014177870534,18.20977992119568,5,7.680063021785119,9.758186707535824,5.079087627413974,38.4003151089256,5,13.005806050900523,14.295026026362367,10.441865016804021,65.02903025450262,5,1.8669633501490623,2.1330355308491424,1.5468660946459243,9.334816750745311
4,5,5,2.4673841029323285,3.4335937156294984,1.7429582649854563,12.336920514661642,5,5.641738348973329,7.058483855360487,4.379503223348419,28.20869174486664,5,0.31860947454765465,0.7956028172851015,0.1,1.5930473727382732,5,4.1378108639734466,4.472216930224211,3.5149715485839854,20.689054319867232,5,7.67768815275644,9.723876271549067,5.102462498279653,38.3884407637822,5,13.006059306772608,14.29527675230502,10.441865016804021,65.03029653386304,5,1.9155748324946864,2.18911010650919,1.5928240914347935,9.577874162473432
5,5,5,2.5882171073812907,3.616846668876703,1.8337827333052743,12.941085536906453,5,6.081942586276729,7.551455790084431,4.6657807787101335,30.409712931383645,5,0.1,0.1,0.1,0.5,5,4.632483429600006,4.966043869937468,4.011140188618009,23.16241714800003,5,7.675033341185902,9.685141369595703,5.12901449942054,38.37516670592951,5,13.006349830462236,14.295562753886578,10.441865016804021,65.03174915231118,5,1.966106466951412,2.247317936009618,1.640786051617092,9.83053233475706
6,5,5,2.7153553408267714,3.809410350605482,1.930374567280861,13.576776704133858,5,6.560087010498532,8.082363574592804,4.974496833291423,32.80043505249266,5,0.1,0.1,0.1,0.5,5,5.125833041844096,5.458454107292786,4.5061623553527905,25.62916520922048,5,7.671681739999568,9.63950884821717,5.160382218091459,38.35840869999784,5,13.006689956120786,14.295900338896951,10.441865016804021,65.03344978060393,5,2.0186528506767814,2.3077570383670127,1.6908548930789604,10.093264253383907
7,5,5,2.8492990674595515,4.0114991939725435,2.005913235583003,14.246495337297757,5,7.079652491766353,8.65442354594313,5.307641422892904,35.398262458831766,5,0.1,0.1,0.1,0.5,5,5.617722853902059,5.949313471096981,4.999896407609243,28.088614269510295,5,7.6671726658249115,9.582558880731668,5.199272652854131,38.33586332912456,5,13.007108978940726,14.373395108519091,10.364784310362163,65.03554489470363,5,2.0733105087981016,2.3705303986342123,1.7431380130649057,10.366552543990508
8,5,5,2.990814778457915,4.22312953176284,1.9956629346648913,14.954073892289575,5,7.644421578365153,9.803657704803618,5.667392988768932,38.222107891825765,5,0.1,0.1,0.1,0.5,5,6.10802014225874,6.438492126632447,5.49220441375592,30.540100711293697,5,7.660586093515564,9.505892480685352,5.250055374075287,38.302930467577816,5,13.007671653671792,14.468476033048697,10.284612094399025,65.03835826835896,5,2.130174492470977,2.435746190647239,1.7977464554610736,10.650872462354886
9,5,5,3.141222389330334,4.443794755412043,1.9441342480226573,15.70611194665167,5,8.258507705459987,12.166614482396563,6.0561367382219,41.29253852729993,5,0.1,0.1,0.1,0.5,5,6.596596606137188,6.925864853404853,5.982952490759576,32.98298303068594,5,7.650497817534559,9.397248655144734,5.3175506646641,38.25248908767279,5,13.00846872456942,14.569421484658099,10.133745701174213,65.0423436228471,5,2.1893452460481373,2.503518086193506,1.854792543237898,10.946726230240687
10,5,5,3.301872551911829,5.295302724245883,1.5661397286418293,16.509362759559146,5,8.926414631385223,14.856256449905189,6.476484545524198,44.63207315692611,5,0.1,0.1,0.1,0.5,5,7.0833286342307336,7.411311289411198,6.472011112182183,35.416643171153666,5,7.63770705618087,9.263600055120463,5.398132850671203,38.188535280904354,5,13.009553650745328,14.712186866523956,9.920637541704306,65.04776825372664,5,2.2505068657776532,2.5739656393500123,1.916319122711843,11.252534328888267
11,4,4,4.118566235912435,6.529214874520874,2.7180094697422357,16.47426494364974,4,7.617796626550634,9.894502084091064,6.315381739472032,30.471186506202535,5,0.1,0.1,0.1,0.5,5,7.568097537814701,7.894716141325875,6.9592553836584745,37.840487689073505,4,8.163415861207143,9.144268498525179,6.864601662831234,32.653663444828574,4,12.546792203921022,13.855478067960517,9.690373299709696,50.18716881568409,4,2.357927089422424,2.648661088141981,1.9832798417200883,9.431708357689695
12,4,4,4.330707898842739,7.84166149686872,2.4314984375565687,17.322831595370957,4,8.161527729219483,10.47915306341526,6.799336088670549,32.64611091687793,5,0.1,0.1,0.1,0.5,5,7.95432549066885,8.375969360431242,7.444565284838418,39.77162745334425,4,8.157173278823468,9.09564338713035,6.874872183677415,32.62869311529387,4,12.547672140258776,13.962739293469003,9.545093853863644,50.1906885610351,4,2.4288949980855805,2.7269496594627767,2.0557580617412996,9.715579992342322
13,4,4,4.557923116755312,9.994794231106464,1.9800335385590575,18.231692467021247,4,8.743732848609133,11.040899880944384,7.345199110071891,34.97493139443653,5,0.1,0.1,0.1,0.5,5,8.338809606008175,8.854966284524846,7.65802871890347,41.694048030040875,4,8.15295181116102,9.057468304674781,6.8864021192837095,32.61180724464408,4,12.54846107619311,14.07592767166339,9.391029110878838,50.19384430477244,4,2.500856302393061,2.8027344389565374,2.135353162918735,10.003425209572244
14,4,4,4.803752400644893,11.337977599820183,1.295772524865622,19.21500960257957,4,9.363350959320481,11.52533113864498,7.984810302824643,37.453403837281925,5,0.1,0.1,0.1,0.5,5,8.721467395279117,9.331607746411443,7.65802871890347,43.60733697639559,4,8.14946963987056,9.022450943524833,6.899536249561642,32.59787855948224,4,12.549231406115814,14.171756140956523,9.22765966587181,50.196925624463255,4,2.574698661025681,2.885312696995804,2.2204785363228994,10.298794644102724
15,3,3,6.657913285380708,12.96331311982482,2.7171900862306444,19.973739856142124,3,9.939496712347152,11.974930641042759,8.68184605420265,29.818490137041458,5,0.1,0.1,0.1,0.5,5,9.102220778056628,9.805800149928794,7.65802871890347,45.51110389028314,3,8.193742096867743,8.984675893274547,6.914828344595944,24.581226290603226,3,13.71528862739764,14.273057620786414,13.020213741793135,41.14586588219292,3,2.7471259261050602,2.9713305901673683,2.3117329099690753,8.241377778315181
16,3,3,6.9978081307898,13.641682523816412,2.872868953557926,20.993424392369402,3,10.549421358080417,12.368722301817673,9.438073231042159,31.648264074241254,5,0.1,0.1,0.1,0.5,5,9.386574485383866,10.277455514757932,7.65802871890347,46.93287242691933,3,8.192866699791887,8.969247371723204,6.926968945667392,24.578600099375663,3,13.715584893146243,14.273938495063405,13.020221664761946,41.14675467943873,3,2.8371584730942305,3.060971360806224,2.407835500183925,8.511475419282691
17,2,2,12.265139021432265,19.827884712457248,4.702393330407283,24.53027804286453,2,11.66868072831565,12.759835482069692,10.57752597456161,23.3373614566313,5,0.1,0.1,0.1,0.5,5,9.669402100371798,10.746491491528557,7.65802871890347,48.34701050185899,2,7.81279501603025,8.682884195542398,6.942705836518103,15.6255900320605,2,13.42387576814448,13.852594519613378,12.995157016675583,26.84775153628896,2,2.835503064809574,3.154586171672178,2.5164199579469693,5.671006129619148
18,2,2,12.921335134690949,20.889546362771846,4.953123906610054,25.842670269381898,2,12.09066751282636,12.806526902472989,11.374808123179735,24.18133502565272,5,0.1,0.1,0.1,0.5,5,9.856965692501763,11.212831348946953,7.65802871890347,49.28482846250881,2,7.8163327929940944,8.679581303920092,6.953084282068097,15.632665585988189,2,13.423880928568177,13.852594519613378,12.995167337522977,26.847761857136355,2,2.9417988545528955,3.2524525133724325,2.631145195733359,5.883597709105791
19,2,2,13.700366209936655,22.173114219569968,5.227618200303343,27.40073241987331,2,12.509998050532896,12.78206584134338,12.237930259722413,25.019996101065793,5,0.1,0.1,0.1,0.5,5,10.043450863280587,11.67640393484717,7.65802871890347,50.21725431640293,2,7.820841624422902,8.675193755468854,6.96648949337695,15.641683248845805,2,13.42388771544026,13.852594519613378,12.995180911267143,26.84777543088052,2,3.0537264098721977,3.354862464842967,2.7525903549014283,6.107452819744395
20,2,2,14.530829299154615,23.527642855862407,5.534015742446822,29.06165859830923,2,12.92356272041761,13.172160085997584,12.674965354837637,25.84712544083522,5,0.1,0.1,0.1,0.5,5,10.228829216154534,12.137143613197074,7.65802871890347,51.14414608077267,2,7.826799664515882,8.66914559822913,6.984453730802634,15.653599329031763,2,13.42389698874267,13.852594519613378,12.995199457871962,26.84779397748534,2,3.171677950115523,3.462165311093533,2.881190589137513,6.343355900231046
21,2,2,15.418905344427401,26.87182591040401,3.9659847784507916,30.837810688854802,2,13.32768465449919,14.182841216923247,12.472528092075134,26.65536930899838,5,0.1,0.1,0.1,0.5,5,10.413074555922739,12.594990179180856,7.65802871890347,52.065372779613696,2,7.834999167225502,8.660455824653164,7.009542509797839,15.669998334451003,2,13.423910219969798,13.869742420848207,12.978078019091388,26.847820439939596,2,3.2914710302349643,3.563481723898372,3.0194603365715564,6.582942060469929
22,2,2,16.393621302282213,30.9088047280534,1.8784378765110241,32.787242604564426,2,13.711179146239353,15.381445324047666,12.04091296843104,27.422358292478705,5,0.1,0.1,0.1,0.5,5,10.596162854890148,13.049888754531514,7.65802871890347,52.980814274450736,2,7.846044635825355,8.648079267101885,7.044010004548825,15.69208927165071,2,13.423923780396134,13.887575708883343,12.960271851908926,26.847847560792268,2,3.4084315970761954,3.6484449433500568,3.168418250802334,6.816863194152391
23,1,1,35.80727554230648,35.80727554230648,35.80727554230648,35.80727554230648,1,11.313918477738959,11.313918477738959,11.313918477738959,11.313918477738959,5,0.1,0.1,0.1,0.5,5,10.77807221115338,13.501789665303397,7.65802871890347,53.8903610557669,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
24,1,1,38.04212150507045,38.04212150507045,38.04212150507045,38.04212150507045,1,10.208183348313852,10.208183348313852,10.208183348313852,10.208183348313852,5,1.0996486753503585,5.098243376751793,0.1,5.498243376751792,5,10.86784393894472,13.950648304260097,7.65802871890347,54.339219694723596,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
25,1,1,40.416451312992685,40.416451312992685,40.416451312992685,40.416451312992685,1,8.852248495421604,8.852248495421604,8.852248495421604,8.852248495421604,5,3.806492518678393,18.63246259339196,0.1,19.032462593391966,5,10.956999274094741,14.396424980010204,7.65802871890347,54.784996370473706,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
26,1,1,42.93897059652123,42.93897059652123,42.93897059652123,42.93897059652123,1,7.212379430792099,7.212379430792099,7.212379430792099,7.212379430792099,5,8.826098528327071,43.73049264163535,0.1,44.13049264163536,5,11.045531229084087,14.839084754956943,7.65802871890347,55.22765614542044,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
27,1,1,45.618928332191366,45.618928332191366,45.618928332191366,45.618928332191366,1,5.250924316670208,5.250924316670208,5.250924316670208,5.250924316670208,5,17.020287165536416,84.7014358276821,0.1,85.10143582768208,5,11.133433732900949,15.278597274041246,7.65802871890347,55.66716866450474,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
28,1,1,48.466150754583175,48.466150754583175,48.466150754583175,48.466150754583175,1,2.9258882842971667,2.9258882842971667,2.9258882842971667,2.9258882842971667,5,29.663351446497963,147.91675723248983,0.1,148.3167572324898,5,11.220701595323757,15.714936586155284,7.65802871890347,56.103507976618786,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
29,1,1,51.49107738483227,51.49107738483227,51.49107738483227,51.49107738483227,1,0.5,0.5,0.5,0.5,5,48.5731905886099,242.4659529430495,0.1,242.86595294304948,5,11.307330470090424,16.14808095998862,7.65802871890347,56.536652350452115,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
30,1,1,54.7047993077945,54.7047993077945,54.7047993077945,54.7047993077945,1,0.5,0.5,0.5,0.5,5,74.67773255170388,372.98866275851935,0.1,373.38866275851944,5,11.393316817281738,16.578012695945194,7.65802871890347,56.96658408640869,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
31,1,1,58.11909983821019,58.11909983821019,58.11909983821019,58.11909983821019,1,0.5,0.5,0.5,0.5,5,102.7788288444398,513.4941442221989,0.1,513.894144222199,5,11.478657865220645,17.00471793563973,7.65802871890347,57.39328932610323,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
32,1,1,61.74649772497311,61.74649772497311,61.74649772497311,61.74649772497311,1,0.5,0.5,0.5,0.5,5,133.0107274654245,664.6536373271225,0.1,665.0536373271226,5,11.563351572162532,17.42818647034916,7.65802871890347,57.81675786081266,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
33,1,1,65.60029305191526,65.60029305191526,65.60029305191526,65.60029305191526,1,0.5,0.5,0.5,0.5,5,165.51583566949196,827.1791783474597,0.1,827.5791783474598,5,11.647396588024995,17.84841154966148,7.65802871890347,58.236982940124975,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
34,1,1,69.69461600340566,69.69461600340566,69.69461600340566,69.69461600340566,1,0.5,0.5,0.5,0.5,5,200.44515964164412,1001.8257982082205,0.1,1002.2257982082206,5,11.730792216379163,18.26538969143231,7.65802871890347,58.653961081895815,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
35,1,1,74.04447867356521,74.04447867356521,74.04447867356521,74.04447867356521,1,0.5,0.5,0.5,0.5,5,237.95876384309503,1189.3938192154756,0.1,1189.7938192154752,5,11.813538376898881,18.67912049403091,7.65802871890347,59.06769188449441,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
36,1,1,78.66583010905957,78.66583010905957,78.66583010905957,78.66583010905957,1,0.5,0.5,0.5,0.5,5,278.22625055840524,1390.7312527920265,0.1,1391.131252792026,5,11.895635568439369,19.089606451733342,7.65802871890347,59.47817784219684,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
37,1,1,83.57561478728766,83.57561478728766,83.57561478728766,83.57561478728766,1,0.5,0.5,0.5,0.5,5,321.4272601487426,1606.7363007437134,0.1,1607.136300743713,5,11.977084832893173,19.496852774002363,7.65802871890347,59.88542416446586,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
38,1,1,88.79183474438008,88.79183474438008,88.79183474438008,88.79183474438008,1,0.5,0.5,0.5,0.5,5,367.75199248647743,1838.3599624323874,0.1,1838.759962432387,5,12.057887719949136,19.90086720928218,7.65802871890347,60.28943859974568,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
39,1,1,94.3336155808034,94.3336155808034,94.3336155808034,94.3336155808034,1,0.5,0.5,0.5,0.5,5,417.40175000990405,2086.6087500495205,0.1,2087.00875004952,5,12.138046252859095,20.30165987383198,7.65802871890347,60.69023126429548,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
40,1,1,100.22127658658421,100.22127658658421,100.22127658658421,100.22127658658421,1,0.5,0.5,0.5,0.5,5,470.5895027931406,2352.5475139657033,0.1,2352.947513965703,5,12.217562895297855,20.69924308602577,7.65802871890347,61.08781447648927,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
41,1,1,106.47640524327149,106.47640524327149,106.47640524327149,106.47640524327149,1,0.5,0.5,0.5,0.5,5,527.5404759743402,2637.3023798717013,0.1,2637.702379871701,5,12.296440519384172,21.093631206457356,7.65802871890347,61.48220259692086,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
42,1,1,113.12193637580339,113.12193637580339,113.12193637580339,113.12193637580339,1,0.5,0.5,0.5,0.5,5,588.4927598243528,2942.0637991217645,0.1,2942.463799121764,5,12.374682374914437,21.484840484108684,7.65802871890347,61.873411874572184,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
43,1,1,120.18223624449377,120.18223624449377,120.18223624449377,120.18223624449377,1,0.5,0.5,0.5,0.5,5,653.697942666902,3268.0897133345106,0.1,3268.4897133345103,5,12.452292059846082,21.872888908766907,7.65802871890347,62.26146029923041,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
44,1,1,127.68319188546717,127.68319188546717,127.68319188546717,127.68319188546717,1,0.5,0.5,0.5,0.5,5,723.4217667790984,3616.7088338954927,0.1,3617.1088338954924,5,12.529273492054742,22.257796069810215,7.65802871890347,62.64636746027371,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
45,1,1,135.6523060271144,135.6523060271144,135.6523060271144,135.6523060271144,1,0.5,0.5,0.5,0.5,5,797.9448073065057,3989.3240365325287,0.1,3989.7240365325283,5,12.60563088237762,22.639583021424603,7.65802871890347,63.028154411888096,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
46,1,1,144.11879793058614,144.11879793058614,144.11879793058614,144.11879793058614,1,0.5,0.5,0.5,0.5,5,877.563174118709,4387.415870593543,0.1,4387.815870593545,5,12.681368708945238,23.018272154262693,7.65802871890347,63.406843544726186,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
47,1,1,153.11371052406238,153.11371052406238,153.11371052406238,153.11371052406238,1,0.5,0.5,0.5,0.5,5,962.5892364079795,4812.546182039896,0.1,4812.946182039897,5,12.756491692794976,23.393887073511372,7.65802871890347,63.782458463974876,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
48,1,1,162.6700242236126,162.6700242236126,162.6700242236126,162.6700242236126,1,0.5,0.5,0.5,0.5,5,1053.3523696936475,5266.361848468236,0.1,5266.761848468237,5,12.831004774752008,23.76645248329655,7.65802871890347,64.15502387376004,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
49,1,1,172.82277785797748,172.82277785797748,172.82277785797748,172.82277785797748,1,0.5,0.5,0.5,0.5,5,1150.1997247364684,5750.598623682341,0.1,5750.998623682342,5,12.904913093556853,24.135994077320767,7.65802871890347,64.52456546778427,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
50,1,1,183.60919714065147,183.60919714065147,183.60919714065147,183.60919714065147,1,0.5,0.5,0.5,0.5,5,1253.4970176887948,6267.085088443972,0.1,6267.485088443974,5,12.978221965213061,24.50253843560181,7.65802871890347,64.8911098260653,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
51,1,1,195.06883116031605,195.06883116031605,195.06883116031605,195.06883116031605,1,0.5,0.5,0.5,0.5,5,1363.629340605688,6817.746703028438,0.1,6818.146703028439,5,13.050936863524257,24.86611292715778,7.65802871890347,65.25468431762128,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
52,1,1,207.2436973900755,207.2436973900755,207.2436973900755,207.2436973900755,1,0.5,0.5,0.5,0.5,5,1481.0019912170815,7404.609956085406,0.1,7405.009956085408,5,13.1230634017858,25.2267456184655,7.65802871890347,65.615317008929,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
53,1,1,220.1784357471802,220.1784357471802,220.1784357471802,220.1784357471802,1,0.5,0.5,0.5,0.5,5,1606.041320609321,8029.806603046603,0.1,8030.206603046605,5,13.194607315593618,25.584465187504595,7.65802871890347,65.97303657796809,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
54,1,1,233.9204722681072,233.9204722681072,233.9204722681072,233.9204722681072,1,0.5,0.5,0.5,0.5,5,1739.1955971832854,8695.577985916425,0.1,8695.977985916426,5,13.265574446730351,25.93930084318826,7.65802871890347,66.32787223365176,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
55,1,1,248.5201929991234,248.5201929991234,248.5201929991234,248.5201929991234,1,0.5,0.5,0.5,0.5,5,1880.9358849430187,9404.279424715092,0.1,9404.679424715094,5,13.335970728087428,26.291282249973644,7.65802871890347,66.67985364043714,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
56,1,1,264.0311287399116,264.0311287399116,264.0311287399116,264.0311287399116,1,0.5,0.5,0.5,0.5,5,2031.756933820303,10158.384669101513,0.1,10158.784669101515,5,13.40580216958054,26.640439457439197,7.65802871890347,67.0290108479027,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
57,1,1,280.51015131763427,280.51015131763427,280.51015131763427,280.51015131763427,1,0.5,0.5,0.5,0.5,5,2192.178079353535,10960.490396767673,0.1,10960.890396767674,5,13.475074845015346,26.986802834613226,7.65802871890347,67.37537422507673,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
58,1,1,298.01768211108555,298.01768211108555,298.01768211108555,298.01768211108555,1,0.5,0.5,0.5,0.5,5,2362.744148610062,11813.320743050308,0.1,11813.72074305031,5,13.543794879860036,27.33040300883668,7.65802871890347,67.71897439930018,1,8.633506952669933,8.633506952669933,8.633506952669933,8.633506952669933,1,12.941744932878546,12.941744932878546,12.941744932878546,12.941744932878546,1,3.3292103133824704,3.3292103133824704,3.3292103133824704,3.3292103133824704
