Year,Intelligence Growth,Truth Adoption,Suppression Feedback,Civilization Oscillation
1677.6611328125,18.525016949066632,38.64936643461646,0.11719529777481813,0.006106817020218728
1678.662109375,18.974925172972704,38.65610930960916,0.1181136488572355,0.006207732506403139
1679.6630859375,19.42239588588989,38.66281852161262,0.11899897003235949,0.00630759917739677
1680.6640625,19.867385326308437,38.66949423868526,0.11985083506913694,0.006406410838628096
1681.6650390625,20.3098499791834,38.67613662804648,0.12066883150124062,0.006504161429993164
1682.666015625,20.749746580298947,38.68274585608084,0.12145256079059233,0.00660084502594848
1683.6669921875,21.187032120607462,38.68932208834228,0.12220163848531312,0.006696455835589553
1684.66796875,21.621663850543086,38.6958654895582,0.122915694372037,0.0067909882027151
1685.6689453125,22.053599284309264,38.702376223633635,0.12359437262252707,0.0068844366058769995
1686.669921875,22.482796204139845,38.708854453655334,0.12423733193453543,0.006976795658416028
1687.6708984375,22.909212664533335,38.71530034189587,0.12484424566685004,0.007068060108483441
1688.671875,23.33280699645981,38.72171404981767,0.12541480196847477,0.007158224839048435
1689.6728515625,23.75353781154019,38.7280957380771,0.12594870390189056,0.007247284867891585
1690.673828125,24.17136400619735,38.73444556652845,0.12644566956034814,0.0073352353475842486
1691.6748046875,24.586244765778687,38.740763694227965,0.12690543217914582,0.0074220715654540826
1692.67578125,24.998139568649716,38.74705027943783,0.1273277402408468,0.007507788943536646
1693.6767578125,25.407008190258317,38.75330547963011,0.12771235757439497,0.007592383038513203
1694.677734375,25.812810707169227,38.75952945149071,0.128059063448088,0.007675849541634777
1695.6787109375,26.215507501068313,38.76572235092331,0.12836765265637198,0.007758184278632497
1696.6796875,26.6150592627363,38.77188433305326,0.12863793560042133,0.007839383209614336
1697.6806640625,27.011426995991485,38.77801555223145,0.12886973836247287,0.007919442428948273
1698.681640625,27.4045720216011,38.78411616203821,0.12906290277388316,0.007998358165131975
1699.6826171875,27.794455981160922,38.79018631528713,0.12921728647688283,0.008076126780649024
1700.68359375,28.181040840942707,38.7962261640289,0.1293327629800019,0.00815274477181182
1701.6845703125,28.56428889570909,38.802235859555104,0.1294092217071453,0.008228208768591165
1702.685546875,28.94416277249558,38.80821555240204,0.12944656804029747,0.008302515534432649
1703.6865234375,29.320625434359236,38.81416539235445,0.12944472335583973,0.008375661966059877
1704.6875,29.693640184093645,38.82008552844931,0.1294036250544657,0.00844764509326462
1705.6884765625,30.06317066790992,38.82597610897956,0.12932322658468248,0.008518462078683973
1706.689453125,30.429180879083244,38.831837281497755,0.1292034974598884,0.0085881102175646
1707.6904296875,30.791635161564585,38.837669192819874,0.12904442326902038,0.008656586937514092
1708.69140625,31.150498213557345,38.843471989028885,0.12884600568076632,0.008723889798239607
1709.6923828125,31.505735091058472,38.84924581547848,0.12860826244134144,0.008790016491273771
1710.693359375,31.8573112113637,38.85499081679669,0.12833122736582872,0.008854964839687991
1711.6943359375,32.20519235653663,38.86070713688951,0.12801495032308724,0.008918732797793214
1712.6953125,32.54934467684115,38.86639491894447,0.12765949721423436,0.008981318450828266
1713.6962890625,32.88973469413712,38.872054305434304,0.12726494994471044,0.009042720014635785
1714.697265625,33.22632930523866,38.87768543812042,0.126831406389937,0.009102935835325895
1715.6982421875,33.55909578523496,38.88328845805654,0.12635898035458235,0.00916196438892765
1716.69921875,33.88800179077309,38.88886350559217,0.12584780152545044,0.009219804281028383
1717.7001953125,34.21301536330271,38.89441072037613,0.1252980154180128,0.00927645424640102
1718.701171875,34.534104932282084,38.89993024136008,0.12470978331660361,0.009331913148619432
1719.7021484375,34.851239318345264,38.90542220680197,0.1240832822083031,0.009386179979661948
1720.703125,35.16438773643007,38.910886754269534,0.12341870471053476,0.009439253859503085
1721.7041015625,35.473519798866576,38.91632402064368,0.12271625899240604,0.009491134035693613
1722.705078125,35.778605518425735,38.92173414212197,0.1219761686898236,0.009541819882929018
1723.7060546875,36.07961531132786,38.92711725422203,0.12119867281441718,0.00959131090260648
1724.70703125,36.37652000021076,38.93247349178491,0.12038402565630885,0.009639606722370419
1725.7080078125,36.66929081705706,38.937802988978504,0.11953249668076595,0.00968670709564677
1726.708984375,36.9578994060805,38.943105879300866,0.11864437041877986,0.009732611901165991
1727.7099609375,37.24231782657101,38.94838229558359,0.11771994635161384,0.009777321142474994
1728.7109375,37.5225185556981,38.953632369995134,0.11675953878936633,0.009820834947438004
1729.7119140625,37.79847449127237,38.95885623404409,0.11576347674359852,0.009863153567726504
1730.712890625,38.070158954464965,38.964054018582544,0.11473210379407693,0.00990427737829835
1731.7138671875,38.33754569248451,38.96922585380929,0.11366577794968472,0.009944206876866134
1732.71484375,38.60060888121134,38.97437186927314,0.11256487150355686,0.009982942683354897
1733.7158203125,38.85932312778888,38.979492193876155,0.11142977088249795,0.010020485539349335
1734.716796875,39.113663473171705,38.984586955876836,0.11026087649074232,0.01005683630753052
1735.7177734375,39.36360539463012,38.9896562828934,0.10905860254811933,0.0100919959711023
1736.71875,39.609124808211135,38.994700301906924,0.10782337692268879,0.010125965633207463
1737.7197265625,39.85019807115531,38.99971913926457,0.10655564095791309,0.010158746516333738
1738.720703125,40.08680198426954,39.00471292068271,0.10525584929443592,0.010190339961709797
1739.7216796875,40.31891379425525,39.00968177125009,0.10392446968653823,0.010220747428691269
1740.72265625,40.54651119599201,39.014625815430975,0.10256198281334579,0.010249970494136973
1741.7236328125,40.769572334776214,39.01954517706826,0.10116888208486298,0.010278010851775397
1742.724609375,40.98807580851454,39.02443997938656,0.09974567344291167,0.010304870311561557
1743.7255859375,41.202000669872184,39.02931034499531,0.09829287515705382,0.010330550799024351
1744.7265625,41.41132642837545,39.034156395891834,0.09681101761558036,0.010355054354604482
1745.7275390625,41.61603305246856,39.03897825346439,0.09530064311164962,0.0103783831329831
1746.728515625,41.816100971524435,39.04377603849523,0.09376230562466131,0.010400539402401227
1747.7294921875,42.01151107780943,39.048549871163615,0.09219657059695334,0.010421525543970104
1748.73046875,42.20224472840148,39.05329987104882,0.09060401470591112,0.010441344050972547
1749.7314453125,42.38828374706186,39.05802615713314,0.08898522563158064,0.010459997528155442
1750.732421875,42.569610426060024,39.062728847804856,0.08734080181987826,0.010477488691013455
1751.7333984375,42.746207527951576,39.067408060861226,0.08567135224149242,0.010493820365064112
1752.734375,42.91805828730915,39.0720639135114,0.08397749614657347,0.010508995485114307
1753.7353515625,43.08514641240586,39.07669652237939,0.0822598628153101,0.010523017094518418
1754.736328125,43.2474560868514,39.081306003506974,0.08051909130449232,0.010535888344428035
1755.7373046875,43.404971971180444,39.0858924723566,0.07875583019016254,0.010547612493033542
1756.73828125,43.55767920439333,39.090456043814285,0.07697073730645765,0.010558192904797549
1757.7392578125,43.70556340544867,39.09499683219251,0.07516447948074702,0.010567633049680362
1758.740234375,43.84861067470798,39.09951495123302,0.07333773226517239,0.01057593650235758
1759.7412109375,43.986807595332024,39.10401051410977,0.07149117966469713,0.010583106941429898
1760.7421875,44.12014123462877,39.10848363343167,0.06962551386177403,0.010589148148625296
1761.7431640625,44.24859914535283,39.11293442124546,0.06774143493774173,0.010594064007993665
1762.744140625,44.3721693669563,39.11736298903851,0.0658396505910617,0.010597858505094026
1763.7451171875,44.49084042679072,39.12176944774158,0.06392087585250811,0.010600535726174443
1764.74609375,44.60460134126029,39.12615390773163,0.06198583279742553,0.010602099857344722
1765.7470703125,44.713441616925955,39.13051647883458,0.06003525025516889,0.010602555183742044
1766.748046875,44.81735125156041,39.13485727032806,0.05806986351584275,0.010601906088689637
1767.7490234375,44.91632073515394,39.13917639094414,0.056090414034457026,0.010600157052848601
1768.75,45.0103410508708,39.14347394887206,0.054097649132617914,0.010597312653362981
1769.7509765625,45.09940367595634,39.14775005176092,0.05209232169787335,0.010593377562998246
1770.751953125,45.18350058259449,39.152004806722445,0.05007518988083366,0.010588356549273245
1771.7529296875,45.262624238715695,39.15623832033355,0.04804701679018858,0.010582254473585795
1772.75390625,45.3367676087552,39.16045069863914,0.046008570185743,0.010575076290331999
1773.7548828125,45.405924154361514,39.16464204715466,0.04396062216959431,0.010566827046019403
1774.755859375,45.470087835055104,39.168812470868794,0.04190394887557511,0.010557511878374106
1775.7568359375,45.52925310883718,39.1729620742461,0.039839330157085816,0.01054713601544199
1776.7578125,45.58341493274854,39.177090961229595,0.037767549273442086,0.010535704774684119
1777.7587890625,45.63256876337835,39.18119923524336,0.03568939257486283,0.010523223562066444
1778.759765625,45.676710557322984,39.18528699919517,0.03360564918622504,0.01050969787114399
1779.7607421875,45.715836771594596,39.189354355479026,0.03151711068971207,0.010495133282139529
1780.76171875,45.7499443639797,39.193401405977745,0.02942457080648264,0.01047953546101698
1781.7626953125,45.779030793347474,39.197428252065514,0.027328825077487993,0.01046291015854955
1782.763671875,45.80309401990788,39.201434994610416,0.02523067054356517,0.010445263209382813
1783.7646484375,45.822132505419574,39.20542173397695,0.02313090542493456,0.010426600531092796
1784.765625,45.83614521334749,39.20938857002858,0.021030328800230192,0.010406928123239187
1785.7666015625,45.845131608970185,39.2133356021302,0.018929740285191274,0.010386252066413844
1786.767578125,45.84909165943693,39.217262929150635,0.01682993971114382,0.010364578521284633
1787.7685546875,45.848025833774464,39.22117064946513,0.014731726803401148,0.010341913727634783
1788.76953125,45.84193510284346,39.22505886095779,0.01263590085971214,0.010318264003397871
1789.7705078125,45.83082093924472,39.22892766102406,0.010543260428886037,0.010293635743688478
1790.771484375,45.81468531717508,39.23277714657313,0.00845460298972265,0.01026803541982875
1791.7724609375,45.7935307122331,39.23660741403041,0.006370724630376513,0.010241469578370901
1792.7734375,45.767360101174376,39.24041855933989,0.004292419728283552,0.010213944840115794
1793.7744140625,45.736176961616806,39.24421067796659,0.0022204806307784646,0.010185467899127729
1794.775390625,45.699985271695525,39.247983864898934,0.00015569733653082382,0.010156045521745543
1795.7763671875,45.658789509667756,39.25173821465111,0.0,0.01012568454559016
1796.77734375,45.61259465346755,39.25547382126546,0.0,0.010094391878568665
1797.7783203125,45.561406180210405,39.25919077831486,0.0,0.010062174497875083
1798.779296875,45.50523006564788,39.262889178904985,0.0,0.010029039448987939
1799.7802734375,45.4440727835723,39.266569115676724,0.0,0.009994993844664676
1800.78125,45.377941305171454,39.27023068080847,0.0,0.009960044863933159
1801.7822265625,45.306843098333516,39.273873966018414,0.0,0.009924199751080288
1802.783203125,45.23078612690221,39.277499062566854,0.0,0.009887465814637857
1803.7841796875,45.149778849882175,39.281106061258484,0.0,0.009849850426365804
1804.78515625,45.06383022059486,39.284695052444675,0.0,0.009811361020232926
